Name,Alternate Names,Population,Timezone,Geo_lat,Geo_long,km_to_moscow
Aramil,"Aramil,Aramil',Aramilis,Aramiľ,a la mi er,alamil,aramyl,Αραμίλ,Арамил,Арамиль,Арамиљ,Араміль,Әрәмәле,آرامیل,أراميل,ارامیل,阿拉米爾,아라밀,Арамиль",15237,5.0,56.6977,60.8369,1432.4
Arbazh,"Arbazh,Арбаж",3943,3.0,57.67949,48.3061,685.8
Ardatov,"Ardatov,Ardatovo,Ардатов,Ардатов",9400,3.0,54.8465544,46.2411232,554.84
Ardon,"AErydon,Ardon,Ardon i Nord-Ossetia,Ardona,Ardonas,Ardón,a er dong,aleudon,ardwn,ardwn  awstyay shmaly-alanya,arudon,Ærydon,Æрыдон,Ардон,Ардон балһсн,Ӕрыдон,Արդոն,آردون، اوستیای شمالی-آلانیا,أردون,اردون، جمہوریہ شمالی اوسیشیا-الانیا,アルドン,阿尔东,아르돈,Ардон",18774,3.0,43.1755152,44.2955775,1477.77
Ardon’,"Ardon,Ardon',Ardon’,Ардонь",2775,3.0,52.73524,32.30857,480.84
Argayash,"Argajash,Argayash,Аргаяш",10096,5.0,55.4888,60.8767,1453.96
Argudan,"Argudan,Cherex,Аргудан",8250,3.0,43.41602,43.91129,1443.4
Argun,"Argoen,Argoun,Argun,Argun i Tsjetsjenia,Argunas,Arguun,Argún,Kolkhoznoe,Kolkhoznoye,Kolxoznoe,Orga,Ustar-Gordoy,Ustrada-Gala,Ustrada-Ġala,a er gong,aleugun,arghn,arghuni,argwn,Аргун,Аргун балһсн,Аргъун,Колхозное,Орга,Устрада-ГӀала,آرگون,أرغن,ارگون، چیچن جمہوریہ,არღუნი,阿爾貢,아르군,Аргун",29528,3.0,43.2916774,45.8723105,1505.79
Arkadak,"Arkadag,Arkadak,Arkadakas,a er ka da ke,aleukadag,arkadak,Аркадаг,Аркадак,Аркадак балһсн,آرکاداک,أركاداك,ارکاداک,阿爾卡達克,아르카닥,Аркадак",14392,4.0,51.93261,43.49779,573.47
Arkhangelsk,Архангельск,348716,3.0,64.5394289,40.5169606,989.94
Arkhangel’sk,"ARH,Archangel,Archangelsk,Arhangeljsk,Arhankeli,Arkangeli,Arkhangel'sk,Arkhangelsk,Arkhangel’sk,Novo-Kholmogory,Novyye Kholmogory,Архангельск",349742,3.0,64.54717,40.55291,991.11
Arkhangel’skoye,"Arkhangel'skoe,Arkhangel'skoye,Arkhangelskoje,Arkhangel’skoye,Poselok Arkhangel'skoye,Posëlok Arkhangel’skoye,Архангельское",3600,3.0,55.78791,37.29984,20.14
Arkhara,"Archara,Arhara,Arjara,Arkhara,Arkharà,Arxara,a er ha la,arkara,arkhara,arkhara  rwsyh,aruhara,Архара,Արխարա,آرخارا,آرخارا، روسیه,أركارا,アルハラ,阿尔哈拉,阿爾哈拉",10430,9.0,49.42447,130.08569,5811.08
Arkhipo-Osipovka,"Arkhipo-Osipovka,Arkhipo-Osipovskaya,Arkhipo-Osipovskoye,Архипо-Осиповка",8170,3.0,44.37194,38.52972,1267.08
Arkhipovka,"Arkhipovka,Архиповка",1741,3.0,56.66292,41.25434,246.73
Arkhonskaya,"Arkhohskaya,Arkhonskaja,Arkhonskaya,Архонская",7991,3.0,43.11,44.5125,1489.82
Arkul’,"Arkul',Arkul’,Аркуль",2537,3.0,57.28085,50.044,779.96
Arman’,"Arman',Arman’,Армань",1411,11.0,59.66994,150.13164,5870.72
Armavir,"Aramir,Armavir,Armavir i Russland,Armavira,Armaviras,Armawir,a er ma wei er,aleumabileu,armafyr,armawyr,armawyr  rws,armawyr  rwsyh,arumavuiru,Армавир,Армавир балһсн,Армавір,آرماویر,آرماویر، روسیه,أرمافير,ارماویر، روس,アルマヴィル,阿爾馬維爾,아르마비르,Армавир",199548,3.0,44.9892,41.1234,1221.97
Armiansk,Армянск,21987,3.0,46.1059307,33.6910012,1106.87
Armizonskoye,"Armizonskoe,Armizonskoje,Armizonskoye,Армизонское",4711,5.0,55.94611,67.67361,1861.57
Aromashevo,"Aromashevo,Aromasjevo,Аромашево",5573,5.0,56.86018,68.63754,1901.1
Arsaki,"Arsaki,Арсаки",3059,3.0,56.38333,38.48333,88.46
Arsenyev,Арсеньев,56742,10.0,44.1622031,133.2696209,6402.62
Arsen’yev,"Arsen'ev,Arsen'yev,Arsenjev,Arsen’yev,Semenovka,Арсеньев",58700,10.0,44.15254,133.27791,6403.87
Arsen’yevo,"Aren'yevo,Aren’yevo,Arsen'evo,Arsen'yevo,Arsen’yevo,Арсеньево",4915,3.0,53.73794,36.66749,232.09
Arshan’,"Arshan',Arshan’,Arsjan,Prigorodnaya Arshan',Prigorodnaya Arshan’,Sadovyy,Аршань",3542,3.0,46.2732,44.22,1149.59
Arsk,"Arca,Archa,Ars'k,Arsk,Arça,a er si ke,aleuseukeu,arsk,arusuku,Арск,Арськ,Арча,آرسک,أرسك,ارسک,アルスク,阿爾斯克,아르스크,Арск",18114,3.0,56.0912567,49.877067,763.88
Arti,"Arti,arty,Арти,Әртә,Արտի,أرتي",13564,5.0,56.42344,58.53276,1294.78
Artybash,"Artybash,Artybasj,Артыбаш",1200,7.0,51.79278,87.27611,3221.62
Artyshta,"Artyshta,Artyshtinskaya,Артышта",3090,7.0,54.1222,86.2909,3050.21
Artëm,"Artem,Artiom,Artjom,Artyom,Artëm,Артем,Артём",102300,10.0,43.3595,132.18887,6411.78
Artëmovskiy,"Arcjomauski,Artemovsk,Artemovski,Artemovskij,Artemovskiy,Artjomovskij,Artyomovskiy,Artëmovskiy,Yegorshina,Yegorshino,Yegorshinskiye Kopi,Артемовский,Артёмовский,Арцёмаўскі",33700,5.0,57.3555,61.86865,1488.93
Arzamas,"Arsamas,Arsamassium,Arzamas,Arzamasas,Arzamass,Arzamasz,a er zha ma si,aleujamaseu,aruzamasu,arzamas,Арзамас,آرزاماس,أرزاماس,ارزاماس,アルザマス,阿爾扎馬斯,아르자마스,Арзамас",109479,3.0,55.39563,43.8381,393.04
Arzgir,"Arsgir,Arzgir,Арзгир",15838,3.0,45.37411,44.2198,1243.35
Ar’ya,"Ar'ja,Ar'ya,Ar’ya,Арья",4760,3.0,57.49146,45.96691,545.83
Asanovo,"Asanovo,Асаново",1764,5.0,54.89418,55.49083,1131.7
Asbest,"Asbest,Asbest i Russland,Asbestas,Asbiest,Asmpest,a si bie si te,asbst,asbyst,aseubeseuteu,asubesuto shi,Ασμπέστ,Асбест,Әсбест,אסבסט,آسبست,أسبيست,اسبست,اسبیست,アスベスト市,阿斯别斯特,아스베스트,Асбест",74583,5.0,57.00993,61.45776,1466.92
Asbestovskiy,"Asbestovskij,Asbestovskiy,Asbestovyy,Асбестовский",1209,5.0,57.75574,61.39672,1458.94
Asekeyevo,"Asekeevo,Asekejevo,Asekeyevo,Асекеево",5267,5.0,53.57425,52.79724,1003.72
Asha,"Asha,Аша,Аша",33006,5.0,54.9973,57.2722,1240.58
Ashil’ta,"Ashil'ta,Ashil’ta,Asjilta,Ашильта",1700,3.0,42.77042,46.72992,1584.67
Ashitkovo,"Ashitkovo,Asjitkovo,Ашитково",3285,3.0,55.45173,38.59518,70.02
Ashukino,"Ashchukino,Ashukino,Ashukinskiy,Ашукино",6310,3.0,56.16667,37.95,50.57
Asino,"Asina,Asinas,Asino,Assino,a xi nuo,ashino,asino,asynw,Асино,Асіна,Асіно,آسینو,أسينو,اسینو,アシノ,阿西诺,아시노,Асино",27070,7.0,56.99987,86.14393,2927.98
Askino,"Askin,Askino,Аскино",6866,5.0,56.09013,56.57831,1178.37
Askiz,"Askiz,Askysskoye,Askyzskoye,Аскиз",6928,7.0,53.13194,90.52639,3349.82
Assinovskaya,"A'khkinchu-Borze,Akh-Borze,Assinovskaja,Assinovskaya,Assinowskaja,Assinskaya,Ax-Borze,Axkincu-Borze,Ehkha-Borze,Exa-Borze,Äxkinçu-Borze,Ассиновская,Ах-Борзе,Аьхкинчу-Борзе,Эха-Борзе",10270,3.0,43.24167,45.18194,1492.47
Astrakhan,"ASF,Actarkhan,Ashhtehrkhuan,Ashttarkhan,Astarkhaan,Astiraxan,Astraca,Astracan,Astrachan,Astrachan',Astrachane,Astrachanum,Astrachanė,Astrachań,Astrachaň,Astrachán,Astracán,Astracã,Astrahan,Astrahana,Astrahano,Astrahaņa,Astrakan,Astrakhan,Astrakhan',Astrakán,Astraxan,Astraxon,Astraĥano,Asztrahan,Asztrahán,Həstərxan,Həştərxan,a si te la han,aseuteulahan,astrakhan,astrakhana,astʼrakhani,asutorahan,Àstrakhan,Əsterkhan,ʼstrhn,Άστραχαν,Аçтăрхан,Астархаан,Астрахан,Астрахань,Ашттархан,Ащтэрхъан,Әстерхан,Әәдрхн балһсн,Աստրախան,אסטרחן,آستراخان,أستراخان,استراخان,आस्त्राख़ान,आस्त्राखान,အကစထရာကနမြ,အက်စထရာကန်မြို့,ასტრახანი,アストラハン,阿斯特拉罕,아스트라한,Астрахань",533925,4.0,46.34968,48.04076,1271.45
Atagay,"Atagai,Atagaj,Atagay,a ta gai,ataghay  arkwtsk awblast,ataqay  rwsyh,Атагай,Ատագայ,آتاقای، روسیه,أتاغاي، إركوتسك أوبلاست,阿塔盖",1805,8.0,55.1033,99.3875,3766.72
Atamanovka,"Atamanovka,Atamanskaja,Atamanskaya,Атамановка,Атаманская",9053,9.0,51.93333,113.63333,4750.72
Atamanskaya,"Atamanskaja,Atamanskaya,Атаманская",3930,3.0,46.1773,39.6358,1073.92
Atemar,"Atemar,Атемар",4052,3.0,54.18097,45.40909,526.92
Ateptsevo,"Ageptsevo,Atepcevo,Ateptsevo,Ateptsovo,Атепцево",3424,3.0,55.32364,36.75002,72.37
Atig,"Acig,Atig,a ji ge,atygh,atyq  rwsyh,Атиг,Атіг,Аціг,Әтек,Ատիգ,آتیق، روسیه,أتيغ,阿季格",3842,5.0,56.69307,59.42271,1346.45
Atkarsk,"Atarsk,Atkar,Atkars'k,Atkarsk,Atkarska,Atkarskas,a te ka er si ke,askaleuseukeu,atkarsk,Аткар,Аткарск,Аткарск балһсн,Аткарськ,آتکارسک,أتكارسك,اتکارسک,阿特卡爾斯克,앗카르스크,Аткарск",27554,4.0,51.87185,45.00775,648.77
Atlashevo,"Atlashevo,Novoje Atlasjevo,Novoye Atlashevo,Атлашево",3515,3.0,56.01235,47.55615,620.12
Atlasovo,"Atlasovo,Атласово",5000,12.0,55.6065,159.64266,6571.82
Atyashevo,"Atjashevo,Atyashevo,Batushevo,Атяшево,Батушево",5935,3.0,54.56443,46.06905,552.64
Aushiger,"Aushiger,Ausjiger,Аушигер",4955,3.0,43.39312,43.7367,1442.03
Avdon,"Avdon,Авдон",4980,5.0,54.66667,55.71667,1151.42
Avsyunino,"Avsiunino,Avsjunino,Avsyunino,Авсюнино",5148,3.0,55.56516,39.12324,96.83
Avtopoligon,"Avtopoligon,Автополигон",1194,3.0,56.34984,37.32296,68.89
Avtovo,"Autuansaari,Avtoro,Avtovo,Avtovon metroasema,Awtowo,Derevnya Aftova,Estacao Avtovo,Estação Avtovo,Sosnovka,Stancyja metro Autava,Автово,Станцыя метро Аўтава,Ավտովո",44667,3.0,59.87167,30.26583,631.24
Avtury,"Avtara,Avturi,Avtury,Ehvtara,Evtara,Novosadovoe,Novosadovoye,Əvtara,Автуры,Новосадовое,Эвтара",18370,3.0,43.16345,46.00152,1522.79
Aya,"Aja,Aya,Ayskoye,Ая",2876,7.0,51.94532,85.80168,3123.91
Ayan,"Ajan,Ayan,Аян",1286,10.0,56.46314,138.17777,5648.83
Aykhal,"Aichal,Aichalas,Aihal,Aihala,Aihhal,Aikhal,Ajchal,Ajchał,Ajkhal,Ayhal,Aykhal,Ayxal,Aïkhal,ai ha er,aihal,aykhal,aykhal  rwsyh,Айхал,آیخال، روسیه,أيخال,艾哈尔,아이할",15267,9.0,65.93381,111.4834,3898.79
Aykino,"Ajkino,Aykino,Айкино",3358,3.0,62.22481,49.99222,1007.14
Aysha,"Ajsha,Ajsja,Aysha,Айша",3086,3.0,55.87035,48.63187,687.73
Ayutinskiy,"Ajutinskij,Aytinskiy,Ayutinskiy,Vlasovo-Ajuta,Vlasovo-Ayuta,Аютинский,Власово-Аюта",10623,3.0,47.78228,40.14763,903.02
Azanka,"Azanka,Азанка",3210,5.0,58.04012,64.78927,1658.11
Aznakayevo,Азнакаево,34859,3.0,54.8598642,53.0745527,981.37
Azov,"Asoff,Asovia,Asow,Azak,Azou,Azov,Azov - Azov,Azov - Азов,Azova,Azovas,Azow,ajopeu,azofu,azwf,ya su,Азак,Азов,Азов балһсн,Азоў,Ազով,אזוב,آزوف,ازوف,アゾフ,亞速,아조프,Азов",82882,3.0,47.1121589,39.4232555,968.78
Azovo,"Azovo,Azovskoye,Азово",5311,6.0,54.69972,73.02367,2224.07
Azovskaya,"Azovskaja,Azovskaya,Азовская",3960,3.0,44.79083,38.62639,1220.93
Babayevo,"Babaeva,Babaevo,Babaievo,Babajevo,Babajewo,Babayevo,Babaïevo,Babáyevo,babayfw,babayww,babyyfw,Бабаева,Бабаево,بابایفو,بابایوو,بابييفو,Бабаево",12300,3.0,59.3936,35.9371,417.05
Babayurt,"Babajurt,Babayurt,Бабаюрт",13857,3.0,43.59976,46.77805,1500.56
Babino,"Babino,Бабино",2456,3.0,56.22564,43.6238,377.26
Babstovo,"Babetova,Babetovskiy,Babetovskoye,Babstova,Babstovo,Babstovskoye,Babstvo,Babstwo,Babustowa,Babustōwa,Babusutowa,Babusutōwa,Бабстово",3685,10.0,48.11853,132.47913,6037.57
Babugent,"Babugent,Cherek,Бабугент",2893,3.0,43.27748,43.55056,1450.48
Babushkin,"Babushkin,Babusjkin,Losinoostrovskaya,Бабушкин,Бабушкин",86000,3.0,55.86931,37.72966,14.84
Babynino,"Babinino,Babynino,Poselok Babynino,Posëlok Babynino,Бабынино",4009,3.0,54.38898,35.74037,192.94
Bachatskiy,"Bachatskij,Bachatskiy,Бачатский",14618,7.0,54.2927,86.1285,3033.02
Bachi-Yurt,"BIachin-Jurt,B`acin-Yurt,Bachi-Jurt,Bachi-Yurt,Baci-Jurt,Batsji-Jurt,Bači-Jurt,Bwacin-Yurt,Bwaçin-Yurt,B‘açin-Yurt,Krasnoarmejskoe,Krasnoarmeyskoe,Krasnoarmeyskoye,Pervomajskoe,Pervomaysk,Pervomayskoe,Pervomayskoye,БІачин-Юрт,Бачи-Юрт,Красноармейское,Первомайское",14788,3.0,43.22417,46.19423,1521.95
Bada,"Bada,Бада",5149,9.0,51.391,109.86145,4575.41
Badar,"Badar,Bodarskoye,Бадар",1600,8.0,54.39948,100.59436,3871.78
Bagan,"Bagan,Karasinskiy,Баган",5803,7.0,54.10014,77.66462,2529.72
Bagayevskaya,"Bagaevskaja,Bagajevskaja,Bagajewskaja,Bagayevskaya,Bagayevskiy,Багаевская",15300,3.0,47.32411,40.38791,956.38
Bagdarin,"Bagdarin,Bogdarin,Багдарин",4676,8.0,54.43333,113.6,4588.39
Bagramovo,"Bagramovo,Баграмово",2174,3.0,54.72337,39.45186,163.21
Bagrationovsk,"Bagracijonausk,Bagratinovsk,Bagrationivs'k,Bagrationovsk,Bagrationovska,Bagrationovskas,Bagrationowsk,Bagratyionovszk,Baqrationovsk,Eylau,Preussisch Eylau,Preussisch-Eylau,Preußisch Eylau,Preysish Aylau,Preyss Aylau,Preyss-Eylau,Prusu Ylava,Prūsų Ylava,Stadt Preussisch Eylau,Stadt Preußisch Eylau,Ylava,ba ge la ji ao nuo fu si ke,bageulationobseukeu,baghrashynwfsk,bagrationovsk,bagratywnwwsk,bagratyywnwfsk,bagurationofusuku,Багратионовск,Багратіонівськ,Баграціёнаўск,باغراشينوفسك,باگراتیئونوفسک,باگراتیونووسک,バグラティオノフスク,巴格拉季奧諾夫斯克,바그라티오놉스크,Багратионовск",7306,2.0,54.38714,20.64372,1088.36
Bakal,"Bakal,Bakalas,ba ka er,bakal,Бакал,باكال,باکال,巴卡爾,바칼,Бакал",21762,5.0,54.9417,58.8083,1337.71
Bakaly,"Bakaly,Бакалы",9532,5.0,55.17889,53.80278,1020.04
Bakchar,"Bakchar,Baktsjar,Бакчар",7195,7.0,57.01861,82.07111,2691.62
Bakhchivandzhi,"Bahchivandzhi,Bakhchivandzhi,Shhelkovo-4,Shhjolkovo-4,Бахчиванджи,Щелково-4,Щёлково-4",2000,3.0,55.88333,38.08333,32.66
Bakhilovo,"Bakhilovo,Бахилово",1189,4.0,53.4011,49.636,816.39
Baklashi,"Akinino-Baklashi,Baklashi,Baklasji,Баклаши",3000,8.0,52.22509,104.03809,4191.65
Baksan,"Baksan,Baksanas,Baksanskie,Bakssan,Baskhan,Behkhusehn,ba ke sang,bagsan,baksan,Баксан,Баксан балһсн,Басхан,Бэхъсэн,باكسان,باکسان,巴克桑,박산,Баксан",37519,3.0,43.68374,43.53507,1406.55
Baksanenok,"Baksanenok,Kasayevo,Баксаненок",7058,3.0,43.68972,43.65472,1408.48
Baksheyevo,"Badsheyevo,Baksheevo,Baksheyevo,Бакшеево",2296,3.0,55.7086,39.87666,141.65
Balabanovo,"Balabanova,Balabanovo,Balabanowo,Balobanovo,Bałabanowo,ba la ba nuo wo,Балабаново,巴拉巴諾沃,Балабаново",26337,3.0,55.1773714,36.6566951,87.97
Balagansk,"Baiagansk,Balagansk,Balaganski,Балаганск",4195,8.0,54.0057,103.05234,4032.58
Balakhna,Балахна,51526,3.0,56.495036,43.5758423,378.41
Balakhninskiy,"Balakhninskij,Balakhninskiy,Балахнинский",1675,8.0,58.01056,114.27694,4409.76
Balakhonovskoye,"Balakhonovskoe,Balakhonovskoje,Balakhonovskoye,Bogoslavskaya,Bogoslovskoye,Балахоновское",4377,3.0,44.7767,41.7842,1255.3
Balakhta,"Balakhta,Балахта",7721,7.0,55.38425,91.61872,3308.26
Balakirevo,"Balakirevo,Parakirevo,Yasnaya Polyana,Балакирево",8932,3.0,56.50588,38.84324,113.18
Balakovo,"BWO,Balakova,Balakovas,Balakovo,Balakowo,Bałakowo,ba la ke wo,balakwfw,balakww,ballakobo,Балакова,Балаково,Балаково балһсн,بالاكوفو,بالاکوفو,بالاکوو,巴拉科沃,발라코보,Балаково",199576,4.0,52.0224231,47.7827765,783.7
Balasheyka,"Balashejka,Balasheyka,Balasjejka,Балашейка",3080,4.0,53.2841,48.0851,728.42
Balashikha,"Balachikha,Balaschicha,Balashikha,Balashikhae,Balashikhe,Balashykha,Balasicha,Balasiha,Balasihha,Balasixa,Balasjicha,Balasjikha,Balaszycha,Balaŝiĥa,Balaşiha,Balaşixa,Balašicha,Balašiha,Balašihha,Balașiha,Balishikha,Bałaszycha,ba la xi ha,balashyka,balashykha,ballasiha,barashiha,Балашихæ,Балашиха,Балашихе,Балашыха,بالاشيكا,بالاشیخا,バラシハ,巴拉希哈,발라시하,Балашиха",215353,3.0,55.796389,37.938283,20.77
Balashov,"Balachov,Balaschow,Balashou,Balashov,Balashovo,Balasjov,Balasov,Balasovas,Balaszow,Balaŝov,Balaşov,Balašov,Balašovas,Bałaszow,ba la shao fu,balashwf,Балашов,Балашоў,بالاشوف,巴拉紹夫,Балашов",98107,4.0,51.5502,43.1667,593.04
Baley,"Balei,Balej,Baley,Batey,Novo-Troitskiy Promysel,Nowo Troizkoje,Балей,Балей",13404,9.0,51.58166,116.63395,4938.97
Balezino,"Balesino,Balezino,balyzynw,Балезино,Балезіно,Բալեզինո,باليزينو",16618,4.0,57.9787,53.0138,965.73
Balgazyn,"Balgazik,Balgazin,Balgazun,Balgazyn,Балгазын",3342,7.0,51.0,95.2,3743.87
Baltasi,"Baltasi,Балтаси",7009,3.0,56.3462,50.2062,783.56
Baltay,"Baltaj,Baltay,Boltayevskaya,Балтай",3959,4.0,52.46525,46.63081,691.27
Baltiysk,"Baltiisk,Baltijsk,Baltijskas,Baltisk,Baltiysk,Baltyjsk,Bałtyjsk,Pilawa,Piliava,Pillau,baltiseukeu,Балтийск,발티스크,Балтийск",34540,2.0,54.65455,19.90929,1127.04
Balyaga,"Baljaga,Balyaga,Баляга",3559,9.0,51.15293,108.92767,4537.79
Bammatyurt,"Bamat-Yurt,Bammat-Jurt,Bammatjurt,Bammatyurt,Баммат-Юрт,Бамматюрт",3863,3.0,43.34576,46.60819,1521.53
Bamut,"Bamut,Bomut,Bukovka,Bummat,Bummate,Nizhniy Bamut,Бамут,Буковка,Буммат,Буммате",5148,3.0,43.15986,45.19734,1501.49
Baraba,"Baraba,Бараба",1153,5.0,56.75,61.76667,1488.26
Barabash,"Barabash,Barabasj,Барабаш",3603,10.0,43.19948,131.49185,6387.54
Barabinsk,"Baraba,Barabins'k,Barabinsk,Barabinskas,Barabińsk,Baràbinsk,ba la bin si ke,balabinseukeu,barabinsuku,barabynsk,Бараба,Барабинск,Барабінск,Барабінськ,بارابينسك,بارابینسک,バラビンスク,巴拉賓斯克,바라빈스크,Барабинск",31508,7.0,55.35709,78.35697,2525.59
Baranchinskiy,"Baranchins'kij,Baranchinski,Baranchinskij,Baranchinskiy,Baranczinskij,Barantschinski,Barantsjinskiy,barantshynskyy,Баранчински,Баранчинский,Баранчинський,Բարանչինսկիյ,بارانتشينسكيي",10970,5.0,58.1617,59.6991,1358.98
Barashevo,"Barashevo,Barasjevo,Барашево",3651,3.0,54.5325,42.87917,360.85
Barda,"Barda,Барда",8279,5.0,56.9287,55.5962,1112.57
Barguzin,"Barguzin,Баргузин",6052,8.0,53.61875,109.63904,4423.22
Barnaul,"BAX,Barnaoel,Barnaoul,Barnauel,Barnaul,Barnaul - Barnaul,Barnaul - Барнау́л,Barnaula,Barnaulas,Barnaulia,Barnauyl,Barnauł,Barnaúl,Barnaül,Mparnaoul,ba er nao er,baleunaul,barna'ula,barnal,barnawl,barnaywl,barunauru,Μπαρναούλ,Барнаул,Барнауыл,Բարնաուլ,ברנאול,بارنائول,بارنال,بارناول,बर्नाउल,バルナウル,巴尔瑙尔,바르나울,Барнаул",635585,7.0,53.3479968,83.7798064,2933.61
Barsovo,"Barsovo,Барсово",5710,5.0,61.25276,73.18824,2125.1
Barsuki,"Barsuki,Барсуки",3500,3.0,54.26548,37.48746,165.52
Barsukovskaya,"Barsukovskaja,Barsukovskaya,Барсуковская",5529,3.0,44.7632,41.8191,1257.34
Barvikha,"Barvikha,Барвиха",4193,3.0,55.74212,37.27926,21.08
Baryatino,"Bariatino,Barjatino,Baryatino,Baryatinskaya,Baryatinskoye,Барятино",2645,3.0,54.31106,34.52131,254.05
Barybino,"Barybino,Boribino,Барыбино",5000,3.0,55.26768,37.89333,56.65
Barysh,"Baris,Barish,Barix,Bariŝ,Barych,Barys,Barysas,Barysch,Barysh,Barysh osh,Barysj,Baryš,Baryšas,Barış,ba lei shen,balisi,barysh,Бариш,Барыш,Барыш ош,باريش,باریش,巴雷什,바리시,Барыш",18547,4.0,53.65533,47.11229,652.53
Baryshevo,"Barysheva,Baryshevo,Barysjevo,Барышево",5024,7.0,54.9564,83.1822,2829.54
Barzas,"Barzas,Барзас",2230,7.0,55.72912,86.32233,2985.1
Bashmakovo,"Bachmakovo,Baixmakovo,Baschmakowo,Bashmakova,Bashmakovo,Basmakovo,Baszmakowo,Başmakovo,Bašmakovo,ba shen ma ke wo_,bashmakwfw  bynza,bashmakwww  rwsyh,Башмакова,Башмаково,Բաշմակովո,باشماكوفو، بينزا,باشماکووو، روسیه,巴什马科沃_",9654,3.0,53.21329,43.0342,449.48
Bastan,"Bastan,Бастан",1100,7.0,51.85889,79.47444,2739.17
Batagay,"BQJ,Baatagaj,Bagataj,Batagai,Batagaj,Batagajus,Batagay,ba ta gai,batagai,batagay,bataghay,bataqay  rwsyh,Баатаҕай,Батагай,Батагај,باتاغاي,باتاقای، روسیه,باتاگای,バタガイ,巴塔蓋",4266,10.0,67.65653,134.63962,4715.3
Batagay-Alyta,"Alytay-Bataga,Batagai-Alyta,Batagaj-Alyta,Batagay-Alyta,SUK,Sakkyryr,Батагай-Алыта,Саккырыр",1666,9.0,67.79846,130.40119,4556.25
Bataysk,"Bataisk,Batajsk,Bataysk,Gorodovikovsk,Батайск,Батайск",112400,3.0,47.1383299,39.7507179,969.06
Batetskiy,"Bateckij,Batetskij,Batetskiy,Батетский,Батецкий",2223,3.0,58.6462,30.30292,545.03
